#,Date & Time,Distance,Distance Total,GPS Seconds,Seconds Multiplier,Seconds,Latitude,Longitude,Video frames,Channel,MANGROVE,SALTMARSH,TERR TREES,GRASS,URBAN/ GARDEN,NONE,Natural,Gravel,ERODED,ACTIVE ERODED,STABLE,DEPOSITIONAL,Wall,Wooden,Rock,Cement,Tyre/ Other,Mangroves with protective wall,Boat Ramp,Open Drain,Drain/ Pipe,Jetty/ Wharf/ Pontoon,Bridge,Canal Entrance,Marina / Harbour,Groyne/ Baffle/ Gabion,Poles / Signs,Boardwalk,Litter,Tidal Wetland,Natural Terrestrial,Grazing,Cropping,Residential,Commercial / Industrial,Recreation/ Park,Roads,Dense,Medium,Sparse,Scattered,none,STUNTED,SHORT,MEDIUM,TALL,none,Few,Some,Many,Dense,MANGROVE PRESENCE,Species,Presence,Intensity,Dead,Cutting,Grazing,Storm Damage,Insect,Bats,Herbicide,Terrestrial PRESENCE,STUNTED,SHORT,MEDIUM,TALL,Dense,Medium,Sparse,Scattered,A few,Present,A few,#,Density,Height,Biomass,Biomass,Dieback,Dead Trees,Health,Erosion,Seedlings,Stability,MANGROVE SCORE,Bank Hardening,Point features,Adjacent landuse,MODIFICATION SCORE,BANK PROCESS,erosion,Bank Veg Density,Bank Veg Condition,OVERALL BANK SCORE,Dieback,Dead Trees,Health,Terr Density
4764,19/08/10 12:04:27,4,15626,0:00:01,1,1,-27.39668,153.15096,8210,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,19/08/10 12:04:28,4,15630,0:00:01,1,1,-27.39663,153.15097,8211,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,19/08/10 12:04:29,4,15634,0:00:01,1,1,-27.39659,153.15099,8212,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,19/08/10 12:04:30,4,15638,0:00:01,1,1,-27.39655,153.151,8213,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,19/08/10 12:04:31,4,15642,0:00:01,1,1,-27.3965,153.15101,8214,,,,1,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,19/08/10 12:04:32,4,15646,0:00:01,1,1,-27.39646,153.15103,8215,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,19/08/10 12:04:33,4,15650,0:00:01,1,1,-27.39642,153.15104,8216,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,19/08/10 12:04:34,4,15654,0:00:01,1,1,-27.39637,153.15105,8217,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,19/08/10 12:04:35,4,15658,0:00:01,1,1,-27.39633,153.15106,8218,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,19/08/10 12:04:36,4,15662,0:00:01,1,1,-27.39629,153.15107,8219,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,19/08/10 12:04:37,4,15666,0:00:01,1,1,-27.39624,153.15109,8220,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,19/08/10 12:04:38,4,15670,0:00:01,1,1,-27.3962,153.1511,8221,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,19/08/10 12:04:39,4,15674,0:00:01,1,1,-27.39616,153.15111,8222,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,19/08/10 12:04:40,4,15678,0:00:01,1,1,-27.39611,153.15112,8223,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,19/08/10 12:04:41,4,15682,0:00:01,1,1,-27.39607,153.15113,8224,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,19/08/10 12:04:42,4,15686,0:00:01,1,1,-27.39603,153.15115,8225,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,19/08/10 12:04:43,4,15690,0:00:01,1,1,-27.39598,153.15116,8226,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,19/08/10 12:04:44,4,15694,0:00:01,1,1,-27.39594,153.15117,8227,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,19/08/10 12:04:45,4,15698,0:00:01,1,1,-27.3959,153.15119,8228,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,19/08/10 12:04:46,4,15702,0:00:01,1,1,-27.39586,153.1512,8229,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,19/08/10 12:04:47,4,15706,0:00:01,1,1,-27.39581,153.15121,8230,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,19/08/10 12:04:48,4,15710,0:00:01,1,1,-27.39577,153.15123,8231,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,19/08/10 12:04:49,4,15714,0:00:01,1,1,-27.39573,153.15124,8232,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,19/08/10 12:04:50,4,15718,0:00:01,1,1,-27.39569,153.15126,8233,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,19/08/10 12:04:51,4,15722,0:00:01,1,1,-27.39564,153.15127,8234,,,,1,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,19/08/10 12:04:52,4,15726,0:00:01,1,1,-27.3956,153.15129,8235,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,19/08/10 12:04:53,4,15730,0:00:01,1,1,-27.39556,153.1513,8236,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,19/08/10 12:04:54,4,15734,0:00:01,1,1,-27.39552,153.15132,8237,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,19/08/10 12:04:55,4,15738,0:00:01,1,1,-27.39548,153.15133,8238,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,19/08/10 12:04:56,4,15742,0:00:01,1,1,-27.39544,153.15135,8239,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,19/08/10 12:04:57,4,15746,0:00:01,1,1,-27.3954,153.15137,8240,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,19/08/10 12:04:58,4,15750,0:00:01,1,1,-27.39535,153.15138,8241,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,19/08/10 12:04:59,4,15754,0:00:01,1,1,-27.39531,153.1514,8242,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,19/08/10 12:05:00,4,15758,0:00:01,1,1,-27.39527,153.15142,8243,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,19/08/10 12:05:01,4,15762,0:00:01,1,1,-27.39523,153.15144,8244,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,19/08/10 12:05:02,4,15766,0:00:01,1,1,-27.39519,153.15146,8245,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,19/08/10 12:05:03,4,15770,0:00:01,1,1,-27.39515,153.15148,8246,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,19/08/10 12:05:04,4,15774,0:00:01,1,1,-27.39511,153.1515,8247,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,19/08/10 12:05:05,4,15778,0:00:01,1,1,-27.39507,153.15152,8248,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,19/08/10 12:05:06,4,15782,0:00:01,1,1,-27.39503,153.15154,8249,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,19/08/10 12:05:07,4,15786,0:00:01,1,1,-27.39498,153.15156,8250,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,19/08/10 12:05:08,4,15790,0:00:01,1,1,-27.39494,153.15158,8251,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,19/08/10 12:05:09,4,15794,0:00:01,1,1,-27.3949,153.1516,8252,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,19/08/10 12:05:10,4,15798,0:00:01,1,1,-27.39486,153.15162,8253,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,19/08/10 12:05:11,4,15802,0:00:01,1,1,-27.39482,153.15164,8254,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,19/08/10 12:05:12,4,15806,0:00:01,1,1,-27.39478,153.15167,8255,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,19/08/10 12:05:13,4,15810,0:00:01,1,1,-27.39475,153.15169,8256,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,19/08/10 12:05:14,4,15814,0:00:01,1,1,-27.39471,153.15171,8257,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,19/08/10 12:05:15,4,15818,0:00:01,1,1,-27.39467,153.15174,8258,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,19/08/10 12:05:16,4,15822,0:00:01,1,1,-27.39463,153.15176,8259,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,19/08/10 12:05:17,4,15826,0:00:01,1,1,-27.39458,153.15178,8260,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,19/08/10 12:05:18,4,15830,0:00:01,1,1,-27.39454,153.1518,8261,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,19/08/10 12:05:19,4,15834,0:00:01,1,1,-27.3945,153.15182,8262,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,19/08/10 12:05:20,4,15838,0:00:01,1,1,-27.39446,153.15183,8263,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,19/08/10 12:05:21,4,15842,0:00:01,1,1,-27.39442,153.15185,8264,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,19/08/10 12:05:22,4,15846,0:00:01,1,1,-27.39438,153.15187,8265,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,19/08/10 12:05:23,4,15850,0:00:01,1,1,-27.39433,153.15189,8266,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,19/08/10 12:05:24,4,15854,0:00:01,1,1,-27.39429,153.1519,8267,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,19/08/10 12:05:25,4,15858,0:00:01,1,1,-27.39425,153.15192,8268,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,19/08/10 12:05:26,4,15862,0:00:01,1,1,-27.39421,153.15194,8269,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,19/08/10 12:05:27,4,15866,0:00:01,1,1,-27.39417,153.15195,8270,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,19/08/10 12:05:28,4,15870,0:00:01,1,1,-27.39412,153.15197,8271,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,19/08/10 12:05:29,4,15874,0:00:01,1,1,-27.39408,153.15198,8272,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,19/08/10 12:05:30,4,15878,0:00:01,1,1,-27.39404,153.152,8273,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,19/08/10 12:05:31,4,15882,0:00:01,1,1,-27.394,153.15201,8274,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,19/08/10 12:05:32,4,15886,0:00:01,1,1,-27.39395,153.15203,8275,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,19/08/10 12:05:33,4,15890,0:00:01,1,1,-27.39391,153.15204,8276,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,19/08/10 12:05:34,4,15894,0:00:01,1,1,-27.39387,153.15205,8277,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,19/08/10 12:05:35,4,15898,0:00:01,1,1,-27.39383,153.15207,8278,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,19/08/10 12:05:36,4,15902,0:00:01,1,1,-27.39378,153.15208,8279,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,19/08/10 12:05:37,4,15906,0:00:01,1,1,-27.39374,153.1521,8280,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,19/08/10 12:05:38,4,15910,0:00:01,1,1,-27.3937,153.15211,8281,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,19/08/10 12:05:39,4,15914,0:00:01,1,1,-27.39365,153.15212,8282,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,19/08/10 12:05:40,4,15918,0:00:01,1,1,-27.39361,153.15214,8283,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,19/08/10 12:05:41,4,15922,0:00:01,1,1,-27.39357,153.15215,8284,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,19/08/10 12:05:42,4,15926,0:00:01,1,1,-27.39353,153.15217,8285,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,19/08/10 12:05:43,4,15930,0:00:01,1,1,-27.39348,153.15218,8286,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,19/08/10 12:05:44,4,15934,0:00:01,1,1,-27.39344,153.15219,8287,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,19/08/10 12:05:45,4,15938,0:00:01,1,1,-27.3934,153.1522,8288,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,19/08/10 12:05:46,4,15942,0:00:01,1,1,-27.39336,153.15222,8289,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,19/08/10 12:05:47,4,15946,0:00:01,1,1,-27.39331,153.15223,8290,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,19/08/10 12:05:48,4,15950,0:00:01,1,1,-27.39327,153.15224,8291,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,19/08/10 12:05:49,4,15954,0:00:01,1,1,-27.39323,153.15226,8292,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,19/08/10 12:05:50,4,15958,0:00:01,1,1,-27.39319,153.15227,8293,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,19/08/10 12:05:51,4,15962,0:00:01,1,1,-27.39314,153.15228,8294,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,19/08/10 12:05:52,4,15966,0:00:01,1,1,-27.3931,153.1523,8295,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,19/08/10 12:05:53,4,15970,0:00:01,1,1,-27.39306,153.15231,8296,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,19/08/10 12:05:54,4,15974,0:00:01,1,1,-27.39302,153.15232,8297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
