#,Date & Time,Distance,Distance Total,GPS Seconds,Seconds Multiplier,Seconds,Latitude,Longitude,Video frames,Channel,MANGROVE,SALTMARSH,TERR TREES,GRASS,URBAN/ GARDEN,NONE,Natural,Gravel,ERODED,ACTIVE ERODED,STABLE,DEPOSITIONAL,Wall,Wooden,Rock,Cement,Tyre/ Other,Mangroves with protective wall,Boat Ramp,Open Drain,Drain/ Pipe,Jetty/ Wharf/ Pontoon,Bridge,Canal Entrance,Marina / Harbour,Groyne/ Baffle/ Gabion,Poles / Signs,Boardwalk,Litter,Tidal Wetland,Natural Terrestrial,Grazing,Cropping,Residential,Commercial / Industrial,Recreation/ Park,Dense,Medium,Sparse,Scattered,none,STUNTED,SHORT,MEDIUM,TALL,none,Few,Some,Many,Dense,MANGROVE PRESENCE,Species,Presence,Intensity,Dead,Cutting,Grazing,Storm Damage,Insect,Bats,Herbicide,Terrestrial PRESENCE,STUNTED,SHORT,MEDIUM,TALL,Dense,Medium,Sparse,Scattered,A few,Present,A few,#,Density,Height,Biomass,Biomass,Dieback,Dead Trees,Health,Erosion,Seedlings,Stability,MANGROVE SCORE,Bank Hardening,Point features,Adjacent landuse,MODIFICATION SCORE,BANK PROCESS,erosion,Bank Veg Density,Bank Veg Condition,OVERALL BANK SCORE,Dieback,Dead Trees,Health,Terr Density
2989,19/08/10 14:36:49,10,24004,0:00:02,2,2,-27.48073,153.0266,14369,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,19/08/10 14:36:51,10,24014,0:00:02,2,2,-27.48068,153.02651,14371,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,19/08/10 14:36:53,10,24024,0:00:02,2,2,-27.48062,153.02643,14373,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,19/08/10 14:36:55,10,24034,0:00:02,2,2,-27.48057,153.02635,14375,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,19/08/10 14:36:57,10,24044,0:00:02,2,2,-27.48051,153.02627,14377,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,19/08/10 14:36:59,10,24054,0:00:02,2,2,-27.48045,153.0262,14379,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,19/08/10 14:37:01,10,24064,0:00:02,2,2,-27.48038,153.02612,14381,,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,19/08/10 14:37:03,10,24074,0:00:02,2,2,-27.48032,153.02604,14383,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,19/08/10 14:37:05,10,24084,0:00:02,2,2,-27.48026,153.02597,14385,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,19/08/10 14:37:07,10,24094,0:00:02,2,2,-27.48019,153.02589,14387,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,19/08/10 14:37:09,10,24104,0:00:02,2,2,-27.48013,153.02582,14389,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,19/08/10 14:37:11,11,24114,0:00:02,2,2,-27.48006,153.02575,14391,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,19/08/10 14:37:13,11,24125,0:00:02,2,2,-27.47998,153.02568,14393,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,19/08/10 14:37:15,10,24136,0:00:02,2,2,-27.47991,153.02561,14395,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,19/08/10 14:37:17,10,24146,0:00:02,2,2,-27.47984,153.02555,14397,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,19/08/10 14:37:19,10,24156,0:00:02,2,2,-27.47976,153.02548,14399,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,19/08/10 14:37:21,10,24166,0:00:02,2,2,-27.47969,153.02542,14401,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,19/08/10 14:37:23,11,24176,0:00:02,2,2,-27.47961,153.02537,14403,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,19/08/10 14:37:25,10,24187,0:00:02,2,2,-27.47953,153.02531,14405,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,19/08/10 14:37:27,10,24197,0:00:02,2,2,-27.47945,153.02525,14407,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,19/08/10 14:37:29,10,24207,0:00:02,2,2,-27.47937,153.0252,14409,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,19/08/10 14:37:31,10,24217,0:00:02,2,2,-27.47928,153.02515,14411,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,19/08/10 14:37:33,10,24227,0:00:02,2,2,-27.4792,153.02511,14413,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,19/08/10 14:37:35,10,24237,0:00:02,2,2,-27.47911,153.02508,14415,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,19/08/10 14:37:37,10,24247,0:00:02,2,2,-27.47903,153.02504,14417,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,19/08/10 14:37:39,10,24257,0:00:02,2,2,-27.47895,153.025,14419,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,19/08/10 14:37:41,10,24267,0:00:02,2,2,-27.47886,153.02496,14421,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,19/08/10 14:37:43,10,24277,0:00:02,2,2,-27.47878,153.02492,14423,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,19/08/10 14:37:45,10,24287,0:00:02,2,2,-27.47869,153.02488,14425,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,19/08/10 14:37:47,9,24297,0:00:02,2,2,-27.47861,153.02485,14427,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,19/08/10 14:37:49,9,24306,0:00:02,2,2,-27.47853,153.02481,14429,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,19/08/10 14:37:51,9,24315,0:00:02,2,2,-27.47845,153.02478,14431,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,19/08/10 14:37:53,9,24324,0:00:02,2,2,-27.47837,153.02475,14433,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,19/08/10 14:37:55,9,24333,0:00:02,2,2,-27.4783,153.02472,14435,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,19/08/10 14:37:57,9,24342,0:00:02,2,2,-27.47822,153.02468,14437,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,19/08/10 14:37:59,10,24351,0:00:02,2,2,-27.47815,153.02465,14439,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,19/08/10 14:38:01,10,24361,0:00:02,2,2,-27.47808,153.0246,14441,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,19/08/10 14:38:03,10,24371,0:00:02,2,2,-27.478,153.02456,14443,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,19/08/10 14:38:05,10,24381,0:00:02,2,2,-27.47791,153.02451,14445,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,19/08/10 14:38:07,11,24391,0:00:02,2,2,-27.47783,153.02447,14447,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,19/08/10 14:38:09,11,24402,0:00:02,2,2,-27.47774,153.02442,14449,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,19/08/10 14:38:11,12,24413,0:00:02,2,2,-27.47765,153.02437,14451,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,19/08/10 14:38:13,11,24425,0:00:02,2,2,-27.47757,153.02429,14453,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,19/08/10 14:38:15,13,24436,0:00:02,2,2,-27.47749,153.02424,14455,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,19/08/10 14:38:17,11,24449,0:00:02,2,2,-27.47743,153.02413,14457,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,19/08/10 14:38:21,11,24460,0:00:02,2,2,-27.47727,153.02405,14459,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,19/08/10 14:38:23,11,24471,0:00:02,2,2,-27.47717,153.02404,14461,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,19/08/10 14:38:25,11,24482,0:00:02,2,2,-27.47708,153.02398,14463,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,19/08/10 14:38:27,11,24493,0:00:02,2,2,-27.477,153.02393,14465,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,19/08/10 14:38:29,11,24504,0:00:02,2,2,-27.47691,153.02386,14467,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,19/08/10 14:38:31,11,24515,0:00:02,2,2,-27.47684,153.02379,14469,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,19/08/10 14:38:33,11,24526,0:00:02,2,2,-27.47676,153.02372,14471,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,19/08/10 14:38:35,11,24537,0:00:02,2,2,-27.47668,153.02365,14473,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,19/08/10 14:38:37,11,24548,0:00:02,2,2,-27.4766,153.02358,14475,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,19/08/10 14:38:39,11,24559,0:00:02,2,2,-27.47652,153.02351,14477,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,19/08/10 14:38:41,11,24570,0:00:02,2,2,-27.47644,153.02344,14479,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,19/08/10 14:38:43,11,24581,0:00:02,2,2,-27.47636,153.02338,14481,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,19/08/10 14:38:45,11,24592,0:00:02,2,2,-27.47627,153.02331,14483,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,19/08/10 14:38:47,11,24603,0:00:02,2,2,-27.47619,153.02325,14485,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,19/08/10 14:38:49,11,24614,0:00:02,2,2,-27.47611,153.02319,14487,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,19/08/10 14:38:51,11,24625,0:00:02,2,2,-27.47602,153.02313,14489,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,19/08/10 14:38:53,11,24636,0:00:02,2,2,-27.47594,153.02307,14491,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,19/08/10 14:38:55,11,24647,0:00:02,2,2,-27.47586,153.02301,14493,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,19/08/10 14:38:57,11,24658,0:00:02,2,2,-27.47577,153.02295,14495,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,19/08/10 14:38:59,12,24669,0:00:02,2,2,-27.47569,153.02289,14497,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,19/08/10 14:39:01,12,24681,0:00:02,2,2,-27.4756,153.02282,14499,,,,,,,1,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,19/08/10 14:39:03,12,24693,0:00:02,2,2,-27.47551,153.02276,14501,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,19/08/10 14:39:05,11,24705,0:00:02,2,2,-27.47543,153.02269,14503,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,19/08/10 14:39:07,11,24716,0:00:02,2,2,-27.47535,153.02263,14505,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,19/08/10 14:39:09,11,24727,0:00:02,2,2,-27.47526,153.02256,14507,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,19/08/10 14:39:11,10,24738,0:00:02,2,2,-27.47519,153.02249,14509,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,19/08/10 14:39:13,9,24748,0:00:02,2,2,-27.47512,153.02242,14511,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,19/08/10 14:39:15,9,24757,0:00:02,2,2,-27.47507,153.02236,14513,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,19/08/10 14:39:17,9,24766,0:00:02,2,2,-27.47501,153.0223,14515,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,19/08/10 14:39:19,10,24775,0:00:02,2,2,-27.47495,153.02223,14517,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,19/08/10 14:39:21,10,24785,0:00:02,2,2,-27.47488,153.02217,14519,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,19/08/10 14:39:23,10,24795,0:00:02,2,2,-27.47481,153.0221,14521,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,19/08/10 14:39:25,10,24805,0:00:02,2,2,-27.47474,153.02204,14523,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,19/08/10 14:39:27,10,24815,0:00:02,2,2,-27.47468,153.02198,14525,,,,,,1,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,19/08/10 14:39:29,10,24825,0:00:02,2,2,-27.47461,153.02191,14527,,,,,,1,,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,19/08/10 14:39:31,10,24835,0:00:02,2,2,-27.47454,153.02184,14529,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,19/08/10 14:39:33,10,24845,0:00:02,2,2,-27.47448,153.02177,14531,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,19/08/10 14:39:35,10,24855,0:00:02,2,2,-27.47441,153.02171,14533,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,19/08/10 14:39:37,10,24865,0:00:02,2,2,-27.47434,153.02164,14535,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,19/08/10 14:39:39,10,24875,0:00:02,2,2,-27.47427,153.02157,14537,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,19/08/10 14:39:41,10,24885,0:00:02,2,2,-27.4742,153.0215,14539,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,19/08/10 14:39:43,9,24895,0:00:02,2,2,-27.47413,153.02144,14541,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,19/08/10 14:39:45,8,24904,0:00:02,2,2,-27.47407,153.02138,14543,,,,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
